author_id,author_name,movement_type,prev_year,prev_countries,prev_publication_id,curr_year,curr_countries,curr_publication_id
A5088244706,Ana Margarida Almeida,Foreign to Brazilian,2016,PT,W2581106028,2017,BR,W2737974841
A5088244706,Ana Margarida Almeida,Brazilian to Foreign,2017,BR,W2737974841,2020,PT,W4394714490
A5019319145,Mayra Isabel Correia Pinheiro,Foreign to Brazilian,2020,ST,W4386888675,2020,BR,W4386823979
A5086000986,Nilzete Ferreira Gomes,Foreign to Brazilian,2017,ES,W2623545676,2020,BR,W4292413373
A5085652102,Carolina Carvalho,Brazilian to Foreign,2020,BR,W4245444158,2020,PT,W3033217049
A5038723583,Raouf Boutaba,Foreign to Brazilian,2019,CA,W4230203497,2020,"BR, CA, FR",W4233411809
A5100393204,Eduardo Silva,Brazilian to Foreign,2017,BR,W4233149771,2018,FR,W2811152607
A5100393204,Eduardo Silva,Foreign to Brazilian,2018,FR,W2811152607,2019,BR,W2946252418
A5104031270,Rodrigo De Figueiredo,Foreign to Brazilian,2018,US,W2895795905,2020,BR,W4213199858
A5017867754,Cristiane Marina Teixeira Girard,Foreign to Brazilian,2016,ES,W2737555392,2017,BR,W2689620392
A5076565198,Thiago Gonçalves dos Santos Martins,Brazilian to Foreign,2020,BR,W3133826798,2020,PT,W3111765336
A5110661457,Patrícia Carvalho Mendes,Brazilian to Foreign,2019,BR,W2999930138,2020,CU,W3015628225
A5081482836,Denis Moreira dos Reis,Brazilian to Foreign,2017,BR,W2784116117,2018,ES,W2942104254
A5081482836,Denis Moreira dos Reis,Foreign to Brazilian,2018,ES,W2942104254,2018,BR,W2809060865
A5051402271,Gisele Mara Hadlich,Foreign to Brazilian,2017,ES,W2747260316,2020,BR,W3041358290
A5086741849,Hugo Sadok,Brazilian to Foreign,2019,BR,W4249889413,2020,US,W3039718313
A5053947754,Paolo Rosso,Brazilian to Foreign,2018,"BR, ES, IT, MX",W2807380311,2020,ES,W3034598515
A5014262462,Cleber C. Melo‐Filho,Brazilian to Foreign,2018,BR,W2792178466,2020,US,W3045876280
A5042070839,Douglas Teodoro,Brazilian to Foreign,2017,BR,W3041418932,2020,CH,W3101058639
A5075156079,Edson Damasceno Carvalho,Foreign to Brazilian,2016,AU,W2583993478,2017,BR,W2981721691
A5033008187,Maurício Aniche,Brazilian to Foreign,2016,BR,W2510402790,2017,NL,W2754290558
A5046247590,Josef A. Nossek,Foreign to Brazilian,2016,DE,W2546332289,2016,"BR, DE",W2259945539
A5082883292,Guilherme A. S. Pereira,Brazilian to Foreign,2018,BR,W2905363331,2020,US,W2999905781
A5090826199,Ali Khosravi,Brazilian to Foreign,2018,BR,W2803673974,2020,FI,W3083993295
A5113663047,Siome Goldenstein,Brazilian to Foreign,2018,BR,W2811288179,2020,US,W3016861918
A5045494161,Neiva Linder,Foreign to Brazilian,2018,SE,W2906419669,2019,BR,W2995437599
A5045494161,Neiva Linder,Brazilian to Foreign,2019,BR,W2978903848,2020,SE,W3111656105
A5066680887,Gabriel Marques Tavares,Brazilian to Foreign,2019,BR,W2968736618,2020,IT,W3037031525
A5102825308,Tiago Pimentel,Foreign to Brazilian,2017,IT,W2907378409,2018,BR,W2786074862
A5103249755,Isabella Ferreira,Brazilian to Foreign,2018,BR,W2809097206,2020,CA,W3027212681
A5040443508,Andre Abs da Cruz,Brazilian to Foreign,2015,BR,W1667148163,2017,BE,W2765331456
A5046989016,Renato Markele Ferreira Cândido,Foreign to Brazilian,2020,FR,W3163190070,2020,BR,W3033430999
A5088512957,João G. Nizer Rahmeier,Brazilian to Foreign,2018,BR,W2901870331,2020,CA,W3113216281
A5043645877,Gabriel Poesia,Brazilian to Foreign,2017,BR,W2761620348,2020,US,W3110362426
A5023806007,Ivan Aguilar,Brazilian to Foreign,2019,BR,W2969260560,2020,CA,W3089819169
A5059159203,Luis Piardi,Foreign to Brazilian,2019,PT,W2950248592,2019,"BR, PT",W2977984479
A5059159203,Luis Piardi,Brazilian to Foreign,2019,"BR, PT",W2977984479,2020,PT,W3027529940
A5083537530,Thadeu Brito,Brazilian to Foreign,2019,BR,W2950248592,2020,PT,W3027529940
A5062093953,Marcelo Novaes de Rezende,Brazilian to Foreign,2016,BR,W2490334361,2019,US,W2990318934
A5062093953,Marcelo Novaes de Rezende,Foreign to Brazilian,2019,US,W2990318934,2020,BR,W3126231000
A5088309939,Victor Adriel de Jesus Oliveira,Brazilian to Foreign,2018,BR,W2889274453,2020,AT,W3024475054
A5063902126,Jefferson E. Ricardini,Brazilian to Foreign,2018,BR,W2794738673,2020,US,W3019017170
A5004092893,Davi Monteiro,Brazilian to Foreign,2017,BR,W2755277040,2020,IE,W3082477462
A5065222332,Felix Antreich,Foreign to Brazilian,2016,DE,W2519404343,2017,BR,W2699090067
A5050483598,Vitalio Alfonso Reguera,Foreign to Brazilian,2018,CU,W2890497043,2020,BR,W3101740982
A5032567434,Reza Javanmard Alitappeh,Brazilian to Foreign,2017,BR,W2736863856,2017,IR,W2582486223
A5079030687,Melany M. Ciampi,Brazilian to Foreign,2019,BR,W2963291171,2020,HK,W3095225928
A5037754472,Ceres Germanna Braga Morais,Brazilian to Foreign,2020,BR,W3097712621,2020,PT,W3133796560
A5067634389,Daniel Bristot de Oliveira,Brazilian to Foreign,2018,BR,W2899222290,2019,US,W2958225231
A5067634389,Daniel Bristot de Oliveira,Foreign to Brazilian,2019,IT,W2990526156,2020,BR,W3037934759
A5032334030,Juliana Colussi Ribeiro,Brazilian to Foreign,2016,BR,W2510492539,2018,CO,W2901228877
A5109150942,Luis Uzeda Garcia,Brazilian to Foreign,2016,BR,W2460169847,2020,FR,W3093241337
A5019414171,Cezar Reinbrecht,Brazilian to Foreign,2018,BR,W2798492591,2019,NL,W2917965091
A5019414171,Cezar Reinbrecht,Foreign to Brazilian,2019,NL,W2917965091,2019,BR,W2942303437
A5019414171,Cezar Reinbrecht,Brazilian to Foreign,2019,BR,W2992282173,2020,NL,W3047470738
A5010927257,Nathalia Nascimento,Brazilian to Foreign,2018,BR,W2913549154,2020,CA,W2928358897
A5043449089,Thiago Resek,Foreign to Brazilian,2019,GB,W2971329679,2020,BR,W3058492236
A5072462679,John P. S. Peterson,Brazilian to Foreign,2018,BR,W2546867484,2020,CA,W3101626789
A5012478671,Leonardo Enzo Brito da Silva,Foreign to Brazilian,2016,US,W2550105835,2017,"BR, US",W2615068864
A5038037619,Donald C. Wunsch,Brazilian to Foreign,2016,BR,W2550105835,2017,US,W2615068864
A5091910200,Felipe Lemes Galvão,Brazilian to Foreign,2019,BR,W3105692206,2020,CN,W3039898277
A5046386224,Ricardo Resende de Mendonça,Foreign to Brazilian,2019,"NO, UY",W3000201588,2020,BR,W3010661144
A5036622973,Alexandre da Silva Veith,Brazilian to Foreign,2015,BR,W1973887215,2020,CA,W3111606561
A5008241470,Fausto A. Canales,Brazilian to Foreign,2017,BR,W2748120267,2020,CO,W3011983148
A5112442157,Gabriela Batista,Brazilian to Foreign,2018,"BR, US",W2944962535,2020,PR,W3047013287
A5057639889,Yan Zhu,Foreign to Brazilian,2017,US,W2702877955,2018,BR,W2808779432
A5057639889,Yan Zhu,Brazilian to Foreign,2018,BR,W2808779432,2020,US,W3015011545
A5011045620,Chin‐Chia Michael Yeh,Foreign to Brazilian,2017,US,W2702877955,2018,BR,W2808779432
A5011045620,Chin‐Chia Michael Yeh,Brazilian to Foreign,2018,BR,W2808779432,2020,US,W3015011545
A5092264218,Lourdes Ramírez Cerna,Foreign to Brazilian,2019,PE,W2993015045,2020,BR,W3097629168
A5024184836,Dimitri Danulussi Alves Costa,Brazilian to Foreign,2016,BR,W2492296140,2020,GB,W3024640266
A5067629094,Douglas Cirqueira,Brazilian to Foreign,2017,BR,W2742374908,2020,IE,W3099862073
A5075240942,Levente Csikor,Foreign to Brazilian,2018,HU,W2891445490,2018,BR,W2885689390
A5075240942,Levente Csikor,Brazilian to Foreign,2018,BR,W2886748247,2020,SG,W3049757273
A5023375511,Vagner dos Santos,Foreign to Brazilian,2018,"CN, DE, GB, UA",W2884421451,2020,BR,W3047511332
A5088056415,Jan Albiez,Brazilian to Foreign,2017,"BR, DE",W2744683172,2020,DE,W3049501393
A5101762558,Renan Souza,Foreign to Brazilian,2018,US,W2889494745,2018,BR,W2888906248
A5074595226,Zulmira Hartz,Foreign to Brazilian,2017,PT,W2753581695,2020,"BR, FR, PT",W3034005771
A5074595226,Zulmira Hartz,Brazilian to Foreign,2020,"BR, FR, PT",W3034005771,2020,PT,W3033066001
A5042045970,João Porto de Albuquerque,Brazilian to Foreign,2016,"BR, MD",W2344467996,2018,GB,W2914618246
A5042045970,João Porto de Albuquerque,Foreign to Brazilian,2018,GB,W2914618246,2018,"BR, GB",W2803317413
A5042045970,João Porto de Albuquerque,Brazilian to Foreign,2018,"BR, GB",W2803317413,2018,GB,W2909754596
A5068417431,Carlos Colman-Meixner,Foreign to Brazilian,2016,US,W2627006658,2018,BR,W2898835161
A5068417431,Carlos Colman-Meixner,Brazilian to Foreign,2018,BR,W2898835161,2020,GB,W3096589863
A5061750441,Matheus Cruz,Foreign to Brazilian,2018,US,W2898729402,2020,BR,W3094807411
A5051092970,Nayat Sánchez-Pi,Brazilian to Foreign,2019,BR,W3002140608,2020,CL,W3083416241
A5072076034,Neil D. B. Bruce,Brazilian to Foreign,2018,BR,W2889471991,2020,CA,W3049037379
A5073830969,Marina Ferri Pezzini,Brazilian to Foreign,2019,BR,W3046635274,2020,US,W3022988293
A5044966543,Glaucimar Aguiar,Brazilian to Foreign,2019,BR,W2991478576,2020,US,W3134521254
A5085590051,Wildson Cardoso Assunção,Brazilian to Foreign,2019,BR,W2969418176,2020,ES,W3121702673
A5083046704,Rensso Mora-Colque,Brazilian to Foreign,2018,BR,W2793982772,2020,PE,W3012520750
A5023368807,Francisco Mayron Morais Soares,Brazilian to Foreign,2019,BR,W2945678009,2020,IT,W3085189113
A5066627984,Kássio M. G. Lima,Brazilian to Foreign,2018,BR,W4242733473,2020,GB,W3015160397
A5062059529,Caique Fernando da Silva Fistarol,Foreign to Brazilian,2019,"MX, PY",W2957796595,2020,BR,W3035797921
A5113839220,Luiz Felipe Dias,Brazilian to Foreign,2018,BR,W2793331673,2020,US,W3042278531
A5004105984,Luiz G. C. Melo,Brazilian to Foreign,2017,BR,W2766405432,2020,CA,W3132160291
A5067936369,Luana Okino Sawada,Foreign to Brazilian,2019,US,W2960763182,2020,BR,W3049489845
A5100345291,Paulo Silva,Foreign to Brazilian,2018,PT,W2912959196,2020,BR,W3093842834
A5065749231,Nelma Camêlo Araújo,Brazilian to Foreign,2018,BR,W2939943320,2020,ES,W3095888567
A5001923006,S. Vallecorsa,Foreign to Brazilian,2017,CH,W2617336364,2020,BR,W3101852412
A5043744108,Marcely Zanon Boito,Brazilian to Foreign,2017,"BR, FR",W2963819008,2020,FR,W3127852407
A5081030502,Thiago Nascimento Ferreira,Brazilian to Foreign,2019,BR,W2914054349,2020,US,W3095170190
A5078455175,Silena Herold-García,Foreign to Brazilian,2019,CU,W2980022843,2020,BR,W3109570543
A5067130992,Sandra Baldassarri,Brazilian to Foreign,2019,BR,W2971854825,2020,ES,W3106697728
A5056477672,João Paulo de Araujo,Brazilian to Foreign,2015,BR,W1976763300,2016,FR,W2570455872
A5056477672,João Paulo de Araujo,Foreign to Brazilian,2016,FR,W2570455872,2016,BR,W2401960725
A5056477672,João Paulo de Araujo,Brazilian to Foreign,2016,BR,W2484168025,2018,"AT, FR",W2810506662
A5011201364,Francesco Lettich,Foreign to Brazilian,2016,IT,W2519903495,2017,BR,W2619365251
A5011201364,Francesco Lettich,Brazilian to Foreign,2018,BR,W2886518140,2019,CA,W2993219146
A5011201364,Francesco Lettich,Foreign to Brazilian,2019,CA,W2993219146,2020,BR,W3048015653
A5109100433,Renato Cerqueira,Brazilian to Foreign,2015,BR,W2077935129,2015,US,W2105039402
A5109100433,Renato Cerqueira,Foreign to Brazilian,2015,US,W2105039402,2015,BR,W4237139599
A5102919594,Valentina Sessa,Brazilian to Foreign,2018,BR,W2807349988,2020,FR,W3010920948
A5086024057,Gleison Souza Diniz Mendonça,Brazilian to Foreign,2016,BR,W2565678539,2017,US,W2619305731
A5086024057,Gleison Souza Diniz Mendonça,Foreign to Brazilian,2017,US,W2619305731,2020,BR,W3022929382
A5017532452,Marco A. S. Netto,Brazilian to Foreign,2015,BR,W2293185060,2015,US,W2004733468
A5017532452,Marco A. S. Netto,Foreign to Brazilian,2015,US,W2004733468,2018,BR,W2919410695
A5108003577,Rodrigo Ribeiro,Brazilian to Foreign,2019,BR,W2954577621,2020,"CL, US",W3048448120
A5046244008,David Déharbe,Brazilian to Foreign,2018,BR,W2400941451,2020,FR,W3048275399
A5027270410,Eduardo C. Inacio,Brazilian to Foreign,2017,BR,W3093497759,2018,JP,W2793696086
A5027270410,Eduardo C. Inacio,Foreign to Brazilian,2018,JP,W2793696086,2018,BR,W2900984573
A5101824560,José António Moreira,Brazilian to Foreign,2018,BR,W2800752002,2020,PT,W3039402328
A5007948704,Felipe A. Kuentzer,Brazilian to Foreign,2018,BR,W2901182317,2020,DE,W3082007995
A5043804169,Cleber da Silva André,Brazilian to Foreign,2018,BR,W2908484484,2019,ES,W3005667626
A5005298276,Diana Cristina González,Brazilian to Foreign,2018,BR,W2793484473,2019,US,W3005660869
A5018016935,Roberto Gerson de Albuquerque Azevedo,Brazilian to Foreign,2018,BR,W2895319199,2019,CH,W2999460037
A5021902585,Gregory Moro Puppi Wanderley,Brazilian to Foreign,2015,BR,W2007355053,2018,FR,W2903095747
A5021902585,Gregory Moro Puppi Wanderley,Foreign to Brazilian,2018,FR,W2903095747,2019,BR,W2969111742
A5021902585,Gregory Moro Puppi Wanderley,Brazilian to Foreign,2019,BR,W2969111742,2019,FR,W2947243315
A5074194276,Paulo Fernandes,Brazilian to Foreign,2016,BR,W2517666118,2017,PT,W2726212870
A5074194276,Paulo Fernandes,Foreign to Brazilian,2017,PT,W2726212870,2018,BR,W2898988087
A5074194276,Paulo Fernandes,Brazilian to Foreign,2018,BR,W2809102951,2019,US,W2968568868
A5064438742,Felipe Rodrigo de Souza,Brazilian to Foreign,2017,BR,W2731882144,2019,FR,W2968617886
A5064438742,Felipe Rodrigo de Souza,Foreign to Brazilian,2019,FR,W4245401327,2019,BR,W2921461827
A5037214584,Vicente de Paulo F. Marques Sobrinho,Brazilian to Foreign,2018,BR,W2898319348,2019,US,W2964809065
A5020552292,Rodrigo Nogueira,Brazilian to Foreign,2019,BR,W2974636166,2019,PT,W2985777751
A5055943481,Miguel P. Monteiro,Brazilian to Foreign,2015,"BR, PT",W2296681214,2015,PT,W1526431722
A5055943481,Miguel P. Monteiro,Foreign to Brazilian,2015,PT,W1526431722,2015,"BR, PT",W4243473186
A5055943481,Miguel P. Monteiro,Brazilian to Foreign,2015,"BR, PT",W4243473186,2015,PT,W2011174451
A5011528328,Calin Curescu,Foreign to Brazilian,2017,SE,W2738061093,2017,BR,W2737337744
A5011528328,Calin Curescu,Brazilian to Foreign,2017,BR,W2737337744,2019,SE,W2967236388
A5056213327,Estevam R. Hruschka,Foreign to Brazilian,2016,US,W2583738779,2016,BR,W2340083270
A5069146139,Rute Abreu,Foreign to Brazilian,2016,PT,W2550296109,2019,BR,W2991313050
A5041114345,Cícero Nogueira dos Santos,Foreign to Brazilian,2016,US,W3100704554,2019,BR,W2991482129
A5041114345,Cícero Nogueira dos Santos,Brazilian to Foreign,2019,BR,W2991482129,2019,US,W2912433662
A5050891749,Lucas Barsand,Foreign to Brazilian,2019,US,W3160396684,2019,BR,W2980562606
A5103937199,Maria da Graça de Melo Simões,Foreign to Brazilian,2018,PT,W2786071014,2019,"BR, CO, CU",W3103277406
A5079195864,Sandro Rama Fiorini,Brazilian to Foreign,2016,BR,W2525590421,2017,FR,W2738122493
A5079195864,Sandro Rama Fiorini,Foreign to Brazilian,2018,FR,W2937178421,2019,BR,W3011749451
A5075228678,Carlos Hoffmann Sampaio,Brazilian to Foreign,2015,BR,W2173037225,2019,ES,W2955201263
A5064908841,Dmitry Karamzin,Brazilian to Foreign,2015,"BR, RU",W2112140094,2016,"PT, RU",W2467350887
A5005445685,Фернандо Лобо Перейра,Foreign to Brazilian,2019,PT,W2937316886,2019,BR,W2911770770
A5032302906,Joao M. Duarte,Brazilian to Foreign,2016,BR,W2579735331,2017,CH,W3021529947
A5032302906,Joao M. Duarte,Foreign to Brazilian,2017,CH,W3021529947,2017,"BR, CH",W2625765519
A5032302906,Joao M. Duarte,Brazilian to Foreign,2017,"BR, CH",W2625765519,2017,CH,W2580674088
A5032302906,Joao M. Duarte,Foreign to Brazilian,2017,CH,W2580674088,2017,BR,W2770347677
A5032302906,Joao M. Duarte,Brazilian to Foreign,2018,"BR, CH, CV",W2794857660,2019,CV,W2773930076
A5046089741,Luis Manuel Garcés-Socarrás,Foreign to Brazilian,2016,CU,W2483007198,2017,BR,W2766934278
A5046089741,Luis Manuel Garcés-Socarrás,Brazilian to Foreign,2017,BR,W2766934278,2018,CU,W2833215049
A5009123565,Marcos Rincón Voelzke,Foreign to Brazilian,2017,DE,W3083513866,2019,"BR, DE",W2911760351
A5064967043,Brayan René Acevedo Jaimes,Brazilian to Foreign,2017,BR,W2766754718,2019,CO,W2950326721
A5064967043,Brayan René Acevedo Jaimes,Foreign to Brazilian,2019,CO,W2950326721,2019,BR,W2949636490
A5033498375,Jussara Santos Pimenta,Brazilian to Foreign,2019,BR,W3153829321,2019,ES,W2984747901
A5033498375,Jussara Santos Pimenta,Foreign to Brazilian,2019,ES,W2982915595,2019,BR,W2944369922
A5054824376,Robson Costa,Foreign to Brazilian,2015,PT,W1660038762,2019,BR,W2973628488
A5074019384,Jens Otten,Foreign to Brazilian,2018,NO,W2741470272,2019,"BR, NO",W2969989726
A5035357248,Mariano Eduardo Burich,Brazilian to Foreign,2017,BR,W2589553782,2019,US,W2940042023
A5102142059,Cristiano Cortez da Rocha,Brazilian to Foreign,2018,BR,W2795099364,2019,PT,W2943279837
A5058992847,Raquel Fellet Lawall,Brazilian to Foreign,2015,BR,W2588872106,2019,"BE, US",W2979665836
A5035444797,Luiza Morgana Klueger Souza,Brazilian to Foreign,2017,BR,W2770913537,2019,ES,W2908733047
A5024267128,Isvani Frías Blanco,Foreign to Brazilian,2016,CU,W2478192814,2018,BR,W2810128799
A5021974406,Fernanda Kelly Fraga Oliveira,Brazilian to Foreign,2017,BR,W2912953382,2017,PT,W2776241287
A5021974406,Fernanda Kelly Fraga Oliveira,Foreign to Brazilian,2017,PT,W2776241287,2019,BR,W3035438929
A5057738229,Rafael C. Cardoso,Brazilian to Foreign,2018,BR,W2810663083,2019,GB,W2946430360
A5034701757,Bruno Castro da Silva,Foreign to Brazilian,2016,BE,W2572752914,2016,BR,W2467681623
A5070391773,Juliana Ravaschio Franco de Camargo,Foreign to Brazilian,2018,PT,W2941515850,2019,BR,W2995487354
A5026665458,Michel C. R. Leles,Brazilian to Foreign,2018,BR,W3114658502,2019,US,W2996663748
A5026665458,Michel C. R. Leles,Foreign to Brazilian,2019,US,W2996663748,2019,BR,W2973395132
A5068590850,Eduardo Soares,Brazilian to Foreign,2019,BR,W2998039092,2019,GB,W2995193330
A5013949339,Lucrécia Helena Loureiro,Brazilian to Foreign,2017,BR,W2884938725,2018,UY,W2887694549
A5013949339,Lucrécia Helena Loureiro,Foreign to Brazilian,2018,UY,W2887694549,2019,BR,W4252309799
A5051242504,Rolando Menchaca-Méndez,Foreign to Brazilian,2018,MX,W2802712667,2019,"BR, US",W4247951317
A5024727516,Gonzalo D. Maso Talou,Foreign to Brazilian,2019,NZ,W2990051511,2019,BR,W2935892026
A5021095237,Rinaldo Lima,Brazilian to Foreign,2016,BR,W2584234556,2017,US,W2806202320
A5021095237,Rinaldo Lima,Foreign to Brazilian,2017,US,W2806202320,2017,BR,W2762444032
A5082810735,Rafael Martins,Foreign to Brazilian,2017,SE,W2732947513,2019,BR,W2994107146
A5112385998,Nathann Cohen,Foreign to Brazilian,2018,FR,W2595408264,2019,"BR, FR, NO",W2529546365
A5087152243,William Lochet,Foreign to Brazilian,2018,FR,W2595408264,2019,"BR, FR, NO",W2529546365
A5020941021,Taciano Perez,Brazilian to Foreign,2019,BR,W2913364308,2019,NL,W2994774786
A5010444815,Felipe S. Marranghello,Brazilian to Foreign,2015,BR,W2212327366,2018,SE,W2901889659
A5010444815,Felipe S. Marranghello,Foreign to Brazilian,2018,SE,W2901889659,2019,BR,W2913650413
A5109404085,Giordano B. S. Ferreira,Foreign to Brazilian,2018,US,W2921608233,2019,BR,W2967773665
A5023889181,Albert Farrés,Brazilian to Foreign,2017,BR,W2770872090,2019,ES,W2908629543
A5033562494,Valeria de Paiva,Brazilian to Foreign,2015,"BR, DE, PT, US",W2259090082,2017,US,W2773818914
A5033562494,Valeria de Paiva,Foreign to Brazilian,2019,US,W2943746135,2019,"BR, QA, US",W3100063921
A5024979555,Cecília Lemos Debs,Foreign to Brazilian,2016,PE,W2560060509,2019,BR,W2985504648
A5081911608,Claudio Rosales,Foreign to Brazilian,2016,AR,W2306367583,2017,"AR, BR",W2760243623
A5081911608,Claudio Rosales,Brazilian to Foreign,2017,"AR, BR",W2760243623,2018,AR,W2789553528
A5084600626,Francisco Rossomando,Brazilian to Foreign,2018,"AR, BR",W2795822253,2019,AR,W2967302873
A5070906088,Carlos Soria,Brazilian to Foreign,2018,"AR, BR",W2795822253,2019,AR,W2967302873
A5000849024,Ricardo Carelli,Foreign to Brazilian,2016,AR,W2306367583,2017,"AR, BR",W2760243623
A5000849024,Ricardo Carelli,Brazilian to Foreign,2018,"AR, BR",W2795822253,2018,AR,W2892336916
A5018047171,J. P. Carvalho,Brazilian to Foreign,2018,BR,W2902022303,2019,PT,W2963783875
A5038403447,Lucas Gren,Brazilian to Foreign,2016,BR,W2402775416,2019,SE,W3126098855
A5086394828,Claudia Rivera,Brazilian to Foreign,2018,"BR, PE",W2906938633,2019,PE,W2999034370
A5086394828,Claudia Rivera,Foreign to Brazilian,2019,PE,W2999034370,2019,"BR, PE",W2985684203
A5036097948,Jorge Luna-Urquizo,Brazilian to Foreign,2018,"BR, PE",W2906938633,2019,PE,W2999034370
A5036097948,Jorge Luna-Urquizo,Foreign to Brazilian,2019,PE,W2999034370,2019,"BR, PE",W2985684203
A5110645770,Cícero dos Santos,Brazilian to Foreign,2015,BR,W2963682821,2019,US,W2992123140
A5028113608,José V. V. Sobral,Foreign to Brazilian,2017,PT,W2623946715,2017,BR,W2898639880
A5028113608,José V. V. Sobral,Brazilian to Foreign,2018,"BR, PT",W2789456460,2019,PT,W2965899213
A5028113608,José V. V. Sobral,Foreign to Brazilian,2019,PT,W2965899213,2019,BR,W2965865530
A5077977026,Daniel Medeiros,Brazilian to Foreign,2016,"BR, PT",W2547024479,2017,PT,W2763844585
A5085743355,David Fonseca,Brazilian to Foreign,2017,BR,W2737974841,2019,ES,W2962841570
A5006738195,Tony J. G. Apollaro,Brazilian to Foreign,2015,"BR, GB, IT",W3100325039,2019,MT,W2907181618
A5040400443,Simone Paganelli,Brazilian to Foreign,2015,"BR, IT",W3100325039,2019,IT,W2907181618
